hora,target_temp,temp_input,hum_input,bat_input,accion_luz,accion_fan,accion_riego,accion_sleep,solar_w,consumo_w,temp_output,bat_output,recompensa,estado_cpu
17.0,24.0,24.22,44.9,100.0,0,0,0,0,0.0,0.6,23.37,98.8,-0.6631,ACTIVE
18.0,24.0,23.29,43.8,98.8,1,0,0,0,0.0,10.6,23.22,77.6,-1.3103,ACTIVE
19.0,24.0,23.3,42.5,77.6,0,0,0,0,0.0,0.6,22.47,76.4,-1.5551,ACTIVE
20.0,24.0,22.5,41.43,76.4,0,0,0,1,0.0,0.01,21.8,76.38,-2.1967,SLEEP
21.0,24.0,21.83,40.37,76.38,0,0,0,1,0.0,0.01,21.26,76.36,-2.7452,SLEEP
22.0,24.0,21.25,39.33,76.36,0,0,0,1,0.0,0.01,20.74,76.34,-3.2598,SLEEP
23.0,24.0,20.76,38.31,76.34,1,0,1,0,0.0,15.6,21.2,45.14,-3.5761,ACTIVE
0.0,24.0,21.15,52.08,45.14,0,0,0,1,0.0,0.01,20.69,45.12,-3.3097,SLEEP
1.0,24.0,20.68,51.06,45.12,1,0,0,0,0.0,10.6,21.01,23.92,-3.5239,ACTIVE
2.0,24.0,21.08,49.82,23.92,0,0,0,1,0.0,0.01,20.55,23.9,-3.4501,SLEEP
3.0,24.0,20.61,48.8,23.9,1,0,0,0,0.0,10.6,21.01,2.7,-3.5236,ACTIVE
4.0,24.0,21.02,47.57,2.7,0,0,0,1,0.0,0.01,20.62,2.68,-3.3777,SLEEP
5.0,24.0,20.57,46.56,2.68,0,0,0,1,0.0,0.01,20.21,2.66,-3.7915,SLEEP
6.0,24.0,20.18,45.55,2.66,0,0,0,1,0.0,0.01,19.78,2.64,-4.218,SLEEP
7.0,24.0,19.86,44.56,2.64,0,0,0,1,0.0,0.01,19.6,2.62,-4.3983,SLEEP
8.0,24.0,19.58,43.57,2.62,0,0,0,1,6.18,0.01,19.33,14.96,-4.6677,SLEEP
9.0,24.0,19.34,42.59,14.96,0,0,0,1,11.76,0.01,19.15,38.45,-4.8519,SLEEP
10.0,24.0,19.14,41.61,38.45,0,0,0,1,16.18,0.01,20.46,70.79,-3.5408,SLEEP
11.0,24.0,20.47,40.6,70.79,1,0,0,0,19.02,10.6,22.42,87.64,-2.1112,ACTIVE
12.0,24.0,22.4,39.33,87.64,1,0,0,0,20.0,10.6,23.97,100.0,-0.5615,ACTIVE
13.0,24.0,24.04,38.01,100.0,0,0,1,0,19.02,5.6,24.54,100.0,-0.8203,ACTIVE
14.0,24.0,24.63,51.87,100.0,0,0,0,0,16.18,0.6,25.17,100.0,-1.2014,ACTIVE
15.0,24.0,25.14,50.71,100.0,0,0,0,0,11.76,0.6,25.53,100.0,-1.557,ACTIVE
16.0,24.0,25.57,49.55,100.0,0,0,0,0,6.18,0.6,24.34,100.0,-0.372,ACTIVE
17.0,24.0,24.43,48.41,100.0,0,0,0,0,0.0,0.6,23.4,98.8,-0.627,ACTIVE
18.0,24.0,23.47,47.31,98.8,0,0,0,0,0.0,0.6,22.67,97.6,-1.3605,ACTIVE
19.0,24.0,22.65,46.23,97.6,0,0,0,0,0.0,0.6,21.97,96.4,-2.0608,ACTIVE
20.0,24.0,21.95,45.17,96.4,0,0,0,1,0.0,0.01,21.29,96.38,-2.7074,SLEEP
21.0,24.0,21.36,44.13,96.38,0,0,0,1,0.0,0.01,20.87,96.36,-3.1307,SLEEP
22.0,24.0,20.85,43.11,96.36,1,0,0,0,0.0,10.6,21.14,75.16,-3.3855,ACTIVE
23.0,24.0,21.23,41.87,75.16,0,0,0,1,0.0,0.01,20.72,75.14,-3.2848,SLEEP
0.0,24.0,20.74,40.85,75.14,1,0,0,0,0.0,10.6,21.04,53.94,-3.4857,ACTIVE
1.0,24.0,21.13,39.61,53.94,0,0,0,1,0.0,0.01,20.67,53.92,-3.3293,SLEEP
2.0,24.0,20.66,38.59,53.92,1,0,1,0,0.0,15.6,20.99,22.72,-3.7911,ACTIVE
3.0,24.0,21.06,52.36,22.72,0,0,0,1,0.0,0.01,20.56,22.7,-3.443,SLEEP
4.0,24.0,20.6,51.34,22.7,1,0,0,0,0.0,10.6,21.02,1.5,-3.5128,ACTIVE
5.0,24.0,21.01,50.11,1.5,0,0,0,1,0.0,0.01,20.58,1.48,-3.4177,SLEEP
6.0,24.0,20.56,49.1,1.48,0,0,0,1,0.0,0.01,20.22,1.46,-3.7782,SLEEP
7.0,24.0,20.18,48.09,1.46,0,0,0,1,0.0,0.01,19.95,1.44,-4.0532,SLEEP
8.0,24.0,19.85,47.09,1.44,0,0,0,1,6.18,0.01,19.61,13.78,-4.3904,SLEEP
9.0,24.0,19.57,46.11,13.78,0,0,0,1,11.76,0.01,19.43,37.27,-4.5667,SLEEP
10.0,24.0,19.34,45.13,37.27,1,0,0,0,16.18,10.6,21.46,48.43,-3.0722,ACTIVE
11.0,24.0,21.44,43.88,48.43,1,0,0,0,19.02,10.6,23.23,65.28,-1.3043,ACTIVE
12.0,24.0,23.22,42.59,65.28,0,0,0,0,20.0,0.6,23.91,100.0,-0.1217,ACTIVE
13.0,24.0,23.94,41.47,100.0,0,0,0,0,19.02,0.6,24.56,100.0,-0.5895,ACTIVE
14.0,24.0,24.55,40.33,100.0,0,0,0,0,16.18,0.6,25.09,100.0,-1.1213,ACTIVE
15.0,24.0,25.06,39.18,100.0,0,0,1,0,11.76,5.6,25.44,100.0,-1.7211,ACTIVE
16.0,24.0,25.51,53.02,100.0,0,0,0,0,6.18,0.6,24.42,100.0,-0.4511,ACTIVE
17.0,24.0,24.38,51.88,100.0,0,0,0,0,0.0,0.6,23.32,98.8,-0.7072,ACTIVE
18.0,24.0,23.42,50.78,98.8,0,0,0,1,0.0,0.01,22.52,98.78,-1.4823,SLEEP
19.0,24.0,22.61,49.7,98.78,0,0,0,0,0.0,0.6,21.98,97.58,-2.0511,ACTIVE
20.0,24.0,21.92,48.65,97.58,0,0,0,1,0.0,0.01,21.36,97.56,-2.6423,SLEEP
21.0,24.0,21.33,47.61,97.56,0,0,0,1,0.0,0.01,20.78,97.54,-3.2191,SLEEP
22.0,24.0,20.83,46.58,97.54,1,1,0,0,0.0,12.6,20.04,72.34,-4.5869,ACTIVE
23.0,24.0,20.01,45.38,72.34,1,0,0,0,0.0,10.6,20.55,51.14,-3.98,ACTIVE
0.0,24.0,20.51,44.17,51.14,1,0,0,0,0.0,10.6,20.84,29.94,-3.6949,ACTIVE
1.0,24.0,20.93,42.94,29.94,1,0,0,0,0.0,10.6,21.26,8.74,-3.274,ACTIVE
2.0,24.0,21.29,41.7,8.74,0,0,0,1,0.0,0.01,20.83,8.72,-3.1696,SLEEP
3.0,24.0,20.8,40.68,8.72,0,0,0,1,0.0,0.01,20.44,8.7,-3.5641,SLEEP
4.0,24.0,20.38,39.66,8.7,0,0,0,1,0.0,0.01,20.02,8.68,-3.9838,SLEEP
5.0,24.0,20.02,38.66,8.68,0,0,0,1,0.0,0.01,19.8,8.66,-4.2047,SLEEP
6.0,24.0,19.72,37.67,8.66,0,0,0,1,0.0,0.01,19.43,8.64,-4.5737,SLEEP
7.0,24.0,19.46,36.69,8.64,0,0,0,1,0.0,0.01,19.22,8.62,-4.7769,SLEEP
8.0,24.0,19.24,35.71,8.62,0,0,0,1,6.18,0.01,19.12,20.96,-4.8788,SLEEP
9.0,24.0,19.05,34.74,20.96,1,0,1,0,11.76,15.6,19.74,13.27,-5.0385,ACTIVE
10.0,24.0,19.7,48.55,13.27,0,0,0,1,16.18,0.01,20.95,45.61,-3.0513,SLEEP
11.0,24.0,20.94,47.52,45.61,1,0,0,0,19.02,10.6,22.84,62.46,-1.6922,ACTIVE
12.0,24.0,22.8,46.24,62.46,0,0,0,0,20.0,0.6,23.66,100.0,-0.3718,ACTIVE
13.0,24.0,23.58,45.13,100.0,0,0,0,0,19.02,0.6,24.34,100.0,-0.3674,ACTIVE
14.0,24.0,24.24,44.0,100.0,0,0,0,0,16.18,0.6,24.71,100.0,-0.7432,ACTIVE
15.0,24.0,24.81,42.86,100.0,0,0,0,0,11.76,0.6,25.31,100.0,-1.3412,ACTIVE
16.0,24.0,25.29,41.7,100.0,0,0,0,0,6.18,0.6,24.21,100.0,-0.2372,ACTIVE
17.0,24.0,24.19,40.57,100.0,0,0,0,0,0.0,0.6,23.28,98.8,-0.7469,ACTIVE
18.0,24.0,23.26,39.47,98.8,0,0,1,0,0.0,5.6,22.52,87.6,-1.7552,ACTIVE
19.0,24.0,22.47,53.4,87.6,0,0,0,0,0.0,0.6,21.77,86.4,-2.2638,ACTIVE
20.0,24.0,21.8,52.35,86.4,1,0,1,0,0.0,15.6,22.01,55.2,-2.7729,ACTIVE
21.0,24.0,22.03,66.09,55.2,0,0,0,1,0.0,0.01,21.39,55.18,-2.6121,SLEEP
22.0,24.0,21.43,65.04,55.18,0,0,0,1,0.0,0.01,20.85,55.16,-3.1518,SLEEP
23.0,24.0,20.91,64.02,55.16,1,0,0,0,0.0,10.6,21.18,33.96,-3.3459,ACTIVE
0.0,24.0,21.28,62.78,33.96,0,0,0,1,0.0,0.01,20.7,33.94,-3.2968,SLEEP
1.0,24.0,20.79,61.75,33.94,1,0,0,0,0.0,10.6,21.23,12.74,-3.3028,ACTIVE
2.0,24.0,21.17,60.52,12.74,0,0,0,1,0.0,0.01,20.62,12.72,-3.3774,SLEEP
3.0,24.0,20.69,59.5,12.72,0,0,0,1,0.0,0.01,20.29,12.7,-3.7154,SLEEP
4.0,24.0,20.29,58.49,12.7,0,0,0,1,0.0,0.01,19.91,12.68,-4.0933,SLEEP
5.0,24.0,19.95,57.49,12.68,0,0,0,1,0.0,0.01,19.71,12.66,-4.2932,SLEEP
6.0,24.0,19.65,56.5,12.66,0,0,0,1,0.0,0.01,19.38,12.64,-4.6176,SLEEP
7.0,24.0,19.41,55.52,12.64,0,0,0,1,0.0,0.01,19.12,12.62,-4.8828,SLEEP
8.0,24.0,19.19,54.54,12.62,0,0,0,1,6.18,0.01,18.92,24.96,-5.0763,SLEEP
9.0,24.0,19.02,53.57,24.96,1,0,0,0,11.76,10.6,19.74,27.27,-4.7925,ACTIVE
10.0,24.0,19.66,52.38,27.27,1,0,0,0,16.18,10.6,21.79,38.43,-2.7385,ACTIVE
11.0,24.0,21.71,51.13,38.43,1,0,0,0,19.02,10.6,23.51,55.28,-1.0202,ACTIVE
12.0,24.0,23.46,49.83,55.28,0,0,0,0,20.0,0.6,24.04,94.08,-0.0726,ACTIVE
13.0,24.0,24.14,48.7,94.08,0,0,0,0,19.02,0.6,24.75,100.0,-0.7751,ACTIVE
14.0,24.0,24.72,47.56,100.0,0,0,0,0,16.18,0.6,25.15,100.0,-1.1799,ACTIVE
15.0,24.0,25.21,46.41,100.0,0,0,0,0,11.76,0.6,25.63,100.0,-1.6648,ACTIVE
16.0,24.0,25.63,45.24,100.0,0,0,0,0,6.18,0.6,24.52,100.0,-0.5483,ACTIVE
17.0,24.0,24.48,44.1,100.0,0,0,0,0,0.0,0.6,23.44,98.8,-0.5871,ACTIVE
18.0,24.0,23.51,43.0,98.8,0,0,0,0,0.0,0.6,22.78,97.6,-1.2536,ACTIVE
19.0,24.0,22.68,41.92,97.6,0,0,0,0,0.0,0.6,21.9,96.4,-2.1275,ACTIVE
20.0,24.0,21.98,40.86,96.4,0,0,0,1,0.0,0.01,21.39,96.38,-2.6059,SLEEP
21.0,24.0,21.38,39.82,96.38,0,0,0,1,0.0,0.01,20.97,96.36,-3.0348,SLEEP
22.0,24.0,20.88,38.79,96.36,1,0,1,0,0.0,15.6,21.26,65.16,-3.5197,ACTIVE
23.0,24.0,21.25,52.55,65.16,0,0,0,1,0.0,0.01,20.72,65.14,-3.2796,SLEEP
0.0,24.0,20.76,51.53,65.14,1,0,0,0,0.0,10.6,21.15,43.94,-3.377,ACTIVE
1.0,24.0,21.14,50.29,43.94,0,1,0,0,0.0,2.6,19.45,38.74,-4.6802,ACTIVE
2.0,24.0,19.47,49.31,38.74,0,0,0,1,0.0,0.01,19.21,38.72,-4.7859,SLEEP
3.0,24.0,19.25,48.33,38.72,1,0,0,0,0.0,10.6,19.91,17.52,-4.6231,ACTIVE
4.0,24.0,19.86,47.14,17.52,0,0,0,1,0.0,0.01,19.59,17.5,-4.4091,SLEEP
5.0,24.0,19.58,46.15,17.5,0,0,0,1,0.0,0.01,19.4,17.48,-4.6024,SLEEP
6.0,24.0,19.35,45.17,17.48,0,0,0,1,0.0,0.01,19.07,17.46,-4.9292,SLEEP
7.0,24.0,19.14,44.19,17.46,0,0,0,1,0.0,0.01,19.06,17.44,-4.9434,SLEEP
8.0,24.0,18.97,43.23,17.44,0,0,0,1,6.18,0.01,18.82,29.78,-5.1822,SLEEP
9.0,24.0,18.83,42.26,29.78,1,0,0,0,11.76,10.6,19.55,32.09,-4.9848,ACTIVE
10.0,24.0,19.5,41.08,32.09,1,0,0,0,16.18,10.6,21.52,43.25,-3.006,ACTIVE
11.0,24.0,21.58,39.83,43.25,1,0,1,0,19.02,15.6,23.41,50.1,-1.3668,ACTIVE
12.0,24.0,23.34,53.53,50.1,0,0,0,0,20.0,0.6,24.12,88.9,-0.1524,ACTIVE
13.0,24.0,24.04,52.41,88.9,0,0,0,0,19.02,0.6,24.67,100.0,-0.7038,ACTIVE
14.0,24.0,24.63,51.27,100.0,0,0,0,0,16.18,0.6,25.2,100.0,-1.2266,ACTIVE
15.0,24.0,25.14,50.11,100.0,0,0,0,0,11.76,0.6,25.56,100.0,-1.5886,ACTIVE
16.0,24.0,25.57,48.95,100.0,0,0,0,1,6.18,0.01,24.43,100.0,-0.4255,SLEEP
17.0,24.0,24.43,47.81,100.0,0,0,0,0,0.0,0.6,23.52,98.8,-0.5085,ACTIVE
18.0,24.0,23.47,46.71,98.8,0,0,0,0,0.0,0.6,22.57,97.6,-1.4568,ACTIVE
19.0,24.0,22.65,45.63,97.6,0,0,0,0,0.0,0.6,22.01,96.4,-2.016,ACTIVE
20.0,24.0,21.95,44.57,96.4,0,0,0,1,0.0,0.01,21.32,96.38,-2.6774,SLEEP
21.0,24.0,21.36,43.53,96.38,0,0,0,1,0.0,0.01,20.91,96.36,-3.0878,SLEEP
22.0,24.0,20.85,42.51,96.36,1,0,0,0,0.0,10.6,21.21,75.16,-3.3237,ACTIVE
23.0,24.0,21.23,41.27,75.16,0,0,0,1,0.0,0.01,20.77,75.14,-3.2341,SLEEP
0.0,24.0,20.74,40.25,75.14,1,0,0,0,0.0,10.6,21.23,53.94,-3.3043,ACTIVE
1.0,24.0,21.13,39.01,53.94,0,0,0,1,0.0,0.01,20.63,53.92,-3.3711,SLEEP
2.0,24.0,20.66,37.99,53.92,1,0,1,0,0.0,15.6,21.08,22.72,-3.6998,ACTIVE
3.0,24.0,21.06,51.76,22.72,0,0,0,1,0.0,0.01,20.59,22.7,-3.4107,SLEEP
4.0,24.0,20.6,50.74,22.7,1,0,0,0,0.0,10.6,21.02,1.5,-3.5088,ACTIVE
5.0,24.0,21.01,49.51,1.5,0,0,0,1,0.0,0.01,20.59,1.48,-3.4075,SLEEP
6.0,24.0,20.56,48.5,1.48,0,0,0,1,0.0,0.01,20.19,1.46,-3.8131,SLEEP
7.0,24.0,20.18,47.49,1.46,0,0,0,1,0.0,0.01,19.79,1.44,-4.2153,SLEEP
8.0,24.0,19.85,46.49,1.44,0,0,0,1,6.18,0.01,19.49,13.78,-4.5141,SLEEP
9.0,24.0,19.57,45.51,13.78,0,0,0,1,11.76,0.01,19.4,37.27,-4.6011,SLEEP
10.0,24.0,19.34,44.53,37.27,1,0,0,0,16.18,10.6,21.41,48.43,-3.1181,ACTIVE
11.0,24.0,21.44,43.28,48.43,1,0,0,0,19.02,10.6,23.25,65.28,-1.2773,ACTIVE
12.0,24.0,23.22,41.99,65.28,0,0,0,0,20.0,0.6,23.93,100.0,-0.1018,ACTIVE
13.0,24.0,23.94,40.87,100.0,0,0,0,0,19.02,0.6,24.57,100.0,-0.6001,ACTIVE
14.0,24.0,24.55,39.73,100.0,0,0,1,0,16.18,5.6,25.01,100.0,-1.286,ACTIVE
15.0,24.0,25.06,53.58,100.0,0,0,0,0,11.76,0.6,25.47,100.0,-1.4951,ACTIVE
16.0,24.0,25.51,52.42,100.0,0,0,0,0,6.18,0.6,24.42,100.0,-0.4453,ACTIVE
17.0,24.0,24.38,51.28,100.0,0,0,0,0,0.0,0.6,23.51,98.8,-0.5202,ACTIVE
18.0,24.0,23.42,50.18,98.8,0,0,0,0,0.0,0.6,22.69,97.6,-1.3379,ACTIVE
19.0,24.0,22.61,49.1,97.6,0,0,0,0,0.0,0.6,21.93,96.4,-2.0957,ACTIVE
20.0,24.0,21.92,48.05,96.4,0,0,0,1,0.0,0.01,21.33,96.38,-2.6683,SLEEP
21.0,24.0,21.33,47.01,96.38,0,0,0,1,0.0,0.01,20.9,96.36,-3.0994,SLEEP
22.0,24.0,20.83,45.98,96.36,0,0,1,0,0.0,5.6,20.48,85.16,-3.8018,ACTIVE
23.0,24.0,20.41,59.97,85.16,1,0,0,0,0.0,10.6,20.79,63.96,-3.7379,ACTIVE
0.0,24.0,20.85,58.74,63.96,1,0,0,0,0.0,10.6,21.2,42.76,-3.3328,ACTIVE
1.0,24.0,21.22,57.51,42.76,0,0,0,1,0.0,0.01,20.71,42.74,-3.2884,SLEEP
2.0,24.0,20.74,56.49,42.74,1,0,0,0,0.0,10.6,21.13,21.54,-3.3957,ACTIVE
3.0,24.0,21.13,55.25,21.54,0,0,0,1,0.0,0.01,20.65,21.52,-3.3491,SLEEP
4.0,24.0,20.66,54.23,21.52,1,0,0,0,0.0,10.6,21.03,0.32,-3.4951,ACTIVE
5.0,24.0,21.06,53.0,0.32,0,0,0,1,0.0,0.01,20.67,0.3,-3.3332,SLEEP
6.0,24.0,20.6,51.98,0.3,0,0,0,1,0.0,0.01,20.31,0.28,-3.6916,SLEEP
7.0,24.0,20.21,50.98,0.28,0,0,0,1,0.0,0.01,19.8,0.26,-4.1957,SLEEP
8.0,24.0,19.88,49.98,0.26,0,0,0,1,6.18,0.01,19.69,12.6,-4.3092,SLEEP
9.0,24.0,19.6,48.99,12.6,0,0,0,1,11.76,0.01,19.28,36.09,-4.7162,SLEEP
10.0,24.0,19.36,48.01,36.09,1,0,0,0,16.18,10.6,21.53,47.25,-3.0047,ACTIVE
11.0,24.0,21.45,46.77,47.25,1,0,0,0,19.02,10.6,23.27,64.1,-1.2556,ACTIVE
12.0,24.0,23.24,45.47,64.1,0,0,0,0,20.0,0.6,23.97,100.0,-0.0553,ACTIVE
13.0,24.0,23.95,44.35,100.0,0,0,0,0,19.02,0.6,24.54,100.0,-0.5723,ACTIVE
14.0,24.0,24.56,43.21,100.0,0,0,0,0,16.18,0.6,25.05,100.0,-1.0808,ACTIVE
15.0,24.0,25.07,42.06,100.0,0,0,0,0,11.76,0.6,25.5,100.0,-1.5278,ACTIVE
16.0,24.0,25.51,40.9,100.0,0,0,0,1,6.18,0.01,24.47,100.0,-0.4717,SLEEP
17.0,24.0,24.39,39.77,100.0,0,0,1,0,0.0,5.6,23.33,88.8,-0.9453,ACTIVE
18.0,24.0,23.43,53.66,88.8,0,0,0,1,0.0,0.01,22.71,88.78,-1.2943,SLEEP
19.0,24.0,22.61,52.58,88.78,1,1,0,0,0.0,12.6,21.47,63.58,-3.1592,ACTIVE
20.0,24.0,21.52,51.34,63.58,0,0,0,1,0.0,0.01,21.03,63.56,-2.9743,SLEEP
21.0,24.0,20.99,50.31,63.56,1,0,0,0,0.0,10.6,21.38,42.36,-3.1487,ACTIVE
22.0,24.0,21.34,49.07,42.36,0,0,0,1,0.0,0.01,20.86,42.34,-3.1418,SLEEP
23.0,24.0,20.84,48.04,42.34,1,0,0,0,0.0,10.6,21.3,21.14,-3.2329,ACTIVE
0.0,24.0,21.22,46.81,21.14,0,0,0,1,0.0,0.01,20.64,21.12,-3.3644,SLEEP
1.0,24.0,20.73,45.78,21.12,1,0,0,0,0.0,10.6,21.21,0.0,-3.325,ACTIVE
2.0,24.0,21.12,44.55,0.0,0,0,0,1,0.0,0.01,20.62,0.0,-103.3789,DEAD
3.0,24.0,20.66,43.53,0.0,0,0,0,1,0.0,0.01,20.35,0.0,-103.648,DEAD
4.0,24.0,20.26,42.52,0.0,0,0,0,1,0.0,0.01,19.85,0.0,-104.1486,DEAD
5.0,24.0,19.92,41.53,0.0,0,0,0,1,0.0,0.01,19.65,0.0,-104.3503,DEAD
6.0,24.0,19.63,40.54,0.0,0,0,0,1,0.0,0.01,19.44,0.0,-104.5574,DEAD
7.0,24.0,19.39,39.56,0.0,0,0,0,1,0.0,0.01,19.2,0.0,-104.7965,DEAD
8.0,24.0,19.18,38.58,0.0,0,0,0,1,6.18,0.01,19.02,12.34,-104.9845,DEAD
9.0,24.0,19.0,37.61,12.34,0,0,0,1,11.76,0.01,18.81,35.83,-5.1909,SLEEP
10.0,24.0,18.85,36.64,35.83,1,0,1,0,16.18,15.6,20.93,36.99,-3.851,ACTIVE
11.0,24.0,21.02,50.41,36.99,1,0,0,0,19.02,10.6,22.8,53.84,-1.7346,ACTIVE
12.0,24.0,22.87,49.13,53.84,0,0,0,1,20.0,0.01,23.59,93.82,-0.406,SLEEP
13.0,24.0,23.64,48.02,93.82,0,0,0,0,19.02,0.6,24.34,100.0,-0.3719,ACTIVE
14.0,24.0,24.29,46.89,100.0,0,0,0,0,16.18,0.6,24.93,100.0,-0.9616,ACTIVE
15.0,24.0,24.85,45.74,100.0,0,0,0,0,11.76,0.6,25.35,100.0,-1.3839,ACTIVE
16.0,24.0,25.32,44.58,100.0,0,0,0,0,6.18,0.6,24.16,100.0,-0.1889,ACTIVE
17.0,24.0,24.22,43.46,100.0,0,0,0,0,0.0,0.6,23.24,98.8,-0.7925,ACTIVE
18.0,24.0,23.29,42.36,98.8,0,0,0,0,0.0,0.6,22.5,97.6,-1.5278,ACTIVE
19.0,24.0,22.5,41.28,97.6,0,0,0,1,0.0,0.01,21.87,97.58,-2.1278,SLEEP
20.0,24.0,21.82,40.23,97.58,0,0,0,1,0.0,0.01,21.23,97.56,-2.775,SLEEP
21.0,24.0,21.25,39.19,97.56,0,0,0,1,0.0,0.01,20.81,97.54,-3.1938,SLEEP
22.0,24.0,20.76,38.17,97.54,1,0,1,0,0.0,15.6,21.16,66.34,-3.6171,ACTIVE
23.0,24.0,21.15,51.94,66.34,0,0,0,1,0.0,0.01,20.59,66.32,-3.4144,SLEEP
0.0,24.0,20.68,50.91,66.32,1,0,0,0,0.0,10.6,21.14,45.12,-3.3922,ACTIVE
1.0,24.0,21.07,49.68,45.12,0,0,0,1,0.0,0.01,20.61,45.1,-3.3924,SLEEP
2.0,24.0,20.61,48.66,45.1,1,0,0,0,0.0,10.6,21.11,23.9,-3.4246,ACTIVE
3.0,24.0,21.02,47.43,23.9,0,0,0,1,0.0,0.01,20.6,23.88,-3.396,SLEEP
4.0,24.0,20.57,46.42,23.88,1,0,0,0,0.0,10.6,20.94,2.68,-3.5949,ACTIVE
5.0,24.0,20.98,45.19,2.68,0,0,0,1,0.0,0.01,20.52,2.66,-3.4783,SLEEP
6.0,24.0,20.54,44.17,2.66,0,0,0,1,0.0,0.01,20.21,2.64,-3.7861,SLEEP
7.0,24.0,20.15,43.17,2.64,0,0,0,1,0.0,0.01,19.79,2.62,-4.2057,SLEEP
8.0,24.0,19.83,42.17,2.62,0,0,0,1,6.18,0.01,19.65,14.96,-4.3524,SLEEP
9.0,24.0,19.56,41.18,14.96,0,0,0,1,11.76,0.01,19.28,38.45,-4.723,SLEEP
10.0,24.0,19.32,40.2,38.45,1,0,0,0,16.18,10.6,21.38,49.61,-3.154,ACTIVE
11.0,24.0,21.42,38.96,49.61,1,0,1,0,19.02,15.6,23.2,56.46,-1.5766,ACTIVE
12.0,24.0,23.21,52.67,56.46,0,0,0,0,20.0,0.6,23.88,95.26,-0.1522,ACTIVE
13.0,24.0,23.93,51.55,95.26,0,0,0,0,19.02,0.6,24.59,100.0,-0.6242,ACTIVE
14.0,24.0,24.54,50.41,100.0,0,0,0,0,16.18,0.6,25.09,100.0,-1.1246,ACTIVE
15.0,24.0,25.06,49.26,100.0,0,0,0,0,11.76,0.6,25.46,100.0,-1.4928,ACTIVE
16.0,24.0,25.5,48.1,100.0,0,0,0,1,6.18,0.01,24.29,100.0,-0.2952,SLEEP
17.0,24.0,24.38,46.96,100.0,0,0,0,0,0.0,0.6,23.41,98.8,-0.6219,ACTIVE
18.0,24.0,23.42,45.86,98.8,0,0,0,0,0.0,0.6,22.56,97.6,-1.4673,ACTIVE
19.0,24.0,22.61,44.78,97.6,0,0,0,0,0.0,0.6,21.82,96.4,-2.2101,ACTIVE
20.0,24.0,21.92,43.73,96.4,0,0,0,0,0.0,0.6,21.4,95.2,-2.6308,ACTIVE
21.0,24.0,21.33,42.69,95.2,0,0,0,1,0.0,0.01,20.86,95.18,-3.1405,SLEEP
22.0,24.0,20.83,41.66,95.18,1,0,0,0,0.0,10.6,21.22,73.98,-3.3124,ACTIVE
23.0,24.0,21.2,40.42,73.98,0,0,0,1,0.0,0.01,20.8,73.96,-3.1976,SLEEP
0.0,24.0,20.72,39.4,73.96,1,0,1,0,0.0,15.6,21.07,42.76,-3.7142,ACTIVE
1.0,24.0,21.12,53.17,42.76,0,0,0,1,0.0,0.01,20.74,42.74,-3.2654,SLEEP
2.0,24.0,20.65,52.15,42.74,1,0,0,0,0.0,10.6,21.14,21.54,-3.3947,ACTIVE
3.0,24.0,21.05,50.92,21.54,0,0,0,1,0.0,0.01,20.58,21.52,-3.422,SLEEP
4.0,24.0,20.59,49.9,21.52,1,0,0,0,0.0,10.6,21.06,0.32,-3.4719,ACTIVE
5.0,24.0,21.0,48.67,0.32,0,0,0,1,0.0,0.01,20.49,0.3,-3.5146,SLEEP
6.0,24.0,20.55,47.65,0.3,0,0,0,1,0.0,0.01,20.27,0.28,-3.7308,SLEEP
7.0,24.0,20.17,46.65,0.28,0,0,0,1,0.0,0.01,19.91,0.26,-4.093,SLEEP
8.0,24.0,19.84,45.65,0.26,0,0,0,1,6.18,0.01,19.48,12.6,-4.5184,SLEEP
9.0,24.0,19.57,44.67,12.6,0,0,0,1,11.76,0.01,19.27,36.09,-4.7274,SLEEP
10.0,24.0,19.33,43.69,36.09,1,0,0,0,16.18,10.6,21.46,47.25,-3.0679,ACTIVE
11.0,24.0,21.43,42.44,47.25,1,0,0,0,19.02,10.6,23.23,64.1,-1.3038,ACTIVE
12.0,24.0,23.22,41.15,64.1,0,0,0,0,20.0,0.6,23.96,100.0,-0.0719,ACTIVE
13.0,24.0,23.94,40.03,100.0,0,0,0,0,19.02,0.6,24.53,100.0,-0.5634,ACTIVE
14.0,24.0,24.55,38.89,100.0,0,0,1,0,16.18,5.6,24.97,100.0,-1.2503,ACTIVE
15.0,24.0,25.06,52.74,100.0,0,0,0,1,11.76,0.01,25.43,100.0,-1.4341,SLEEP
16.0,24.0,25.5,51.58,100.0,0,0,0,0,6.18,0.6,24.46,100.0,-0.4948,ACTIVE
17.0,24.0,24.38,50.44,100.0,0,0,0,0,0.0,0.6,23.37,98.8,-0.6552,ACTIVE
18.0,24.0,23.42,49.34,98.8,0,0,0,0,0.0,0.6,22.69,97.6,-1.3408,ACTIVE
19.0,24.0,22.61,48.26,97.6,0,0,0,0,0.0,0.6,21.92,96.4,-2.1099,ACTIVE
20.0,24.0,21.92,47.21,96.4,0,0,0,1,0.0,0.01,21.33,96.38,-2.6729,SLEEP
21.0,24.0,21.33,46.17,96.38,0,0,0,1,0.0,0.01,20.9,96.36,-3.1016,SLEEP
22.0,24.0,20.83,45.14,96.36,1,0,0,0,0.0,10.6,21.26,75.16,-3.2674,ACTIVE
